Trained Records Size,O,PERSON,LOCATION,DATE,ID,macro avg,weighted avg,confidence
20,0.9880139306829332,0.8858492912210894,0.7727507311199037,0.1146282075294999,0.0,0.5522484321106853,0.9682951719294696,0.942008791926659
40,0.9964234750392134,0.9645294841669464,0.808393802706413,0.9476650563607084,0.2480091012514221,0.7930041839049407,0.9916474609502688,0.9751523702260558
60,0.997486555130147,0.9769074032148516,0.8932253313696612,0.932588524900587,0.2025611175785797,0.8005537864387653,0.9932711717151804,0.981138672006109
80,0.9977645244046291,0.9616616948403492,0.8825995807127883,0.9586436691493532,0.7389312977099237,0.9079201533634088,0.9949453048520164,0.9840556051241396
100,0.9983408976963876,0.9784172661870504,0.9037477298992902,0.9745498440800724,0.8003037205770692,0.931071891687974,0.9963296774932452,0.986245039094392
120,0.9976621589139246,0.9744239631336404,0.8283150548354935,0.9792589609343536,0.8391708363116511,0.9237661948258126,0.9950973434622016,0.9871903578789594
140,0.9978257675436788,0.974445570190251,0.8629441624365483,0.9774765796292604,0.8899456521739131,0.9405275463947304,0.9956687928429604,0.9886935083406884
160,0.9961925365777816,0.9778235025148604,0.9211805555555556,0.851275029950368,0.8943488943488943,0.928164103789492,0.9926896106603396,0.9887828659644192
180,0.9982914899693128,0.9743240172688024,0.9164138860802156,0.9572006940427994,0.886408404464872,0.9465276983652006,0.9962750412398752,0.9891398180988736
200,0.9976631076539416,0.9738268188631384,0.918918918918919,0.9227910433893896,0.8784419073203493,0.9383283592291476,0.9951218544341416,0.9900435232174906
220,0.9986739325486884,0.9801777170198224,0.9269289729177312,0.9737503771497537,0.8979057591623036,0.9554873517596596,0.9971118467229528,0.9905250803930022
240,0.9983293879154655,0.9792550143266476,0.8799501091362644,0.9804195804195804,0.9211398277004638,0.9518187838996844,0.9964982851032662,0.9913756992041124
260,0.9989309224093842,0.9833977712076416,0.9409549888755776,0.9830205540661304,0.9281210592686002,0.9668850591654669,0.9977535642596366,0.9918184167133977
280,0.9990794145208336,0.981136389619298,0.9331546322667114,0.9916451163715934,0.9446640316205532,0.969935916879798,0.9979698210723076,0.9919348475831368
300,0.998221407515668,0.979443498012493,0.859600614439324,0.9915414469101403,0.9429508196721312,0.9543515573099512,0.9964399041541024,0.992430082991858
320,0.9979849099485988,0.9798840777361064,0.945077720207254,0.9484126984126984,0.8312259483232546,0.9405170709255825,0.9960492104038284,0.992704197199747
340,0.9987441228746218,0.980263157894737,0.9214780600461896,0.9876176324913324,0.9346666666666666,0.9645539279947094,0.9974401843933692,0.9928489999103648
360,0.9986131794182618,0.9801429706115964,0.9293532338308458,0.9726054012045852,0.9362776025236592,0.9633984775177896,0.9971505734382364,0.9930659447995338
380,0.9988410527790827,0.979698905109489,0.9208136578278242,0.99131649865256,0.9417852522639067,0.9664910733265726,0.9975952457397196,0.9934121776971478
400,0.9990666473180126,0.9798611901240186,0.9475352112676056,0.9898868529087814,0.9445876288659796,0.9721875060968797,0.9980441277250306,0.9936531268225054
420,0.9990594556063044,0.981132075471698,0.9337792642140468,0.9921416492589276,0.9493914157591288,0.9711007720620212,0.9979757892313624,0.9938133224899688
