Trained Records Size,O,PERSON,LOCATION,DATE,ID,macro avg,weighted avg,confidence
5,0.9815434448133452,0.1695396471303995,0.1711990111248454,0.0,0.0,0.264456420613718,0.9446953495375447,
10,0.988388231620694,0.945399628252788,0.775328999524338,0.0,0.0,0.5418233718795641,0.9676869086837598,
15,0.9963236931298088,0.9605476908795544,0.8557284299858557,0.8733056208205313,0.0,0.73718108696315,0.9901457541775364,
20,0.9955670350398114,0.963221601489758,0.862421524663677,0.8637491540717346,0.0,0.7369918630529961,0.989367577581111,
25,0.9971422116610296,0.9532074586607248,0.8143851508120649,0.9105183503594402,0.2437357630979498,0.7837977869182419,0.9916314042382152,
30,0.9969379463430426,0.95819339895773,0.8285889194980104,0.902722289324538,0.4783464566929134,0.8329578021632468,0.9920828371699462,
35,0.997224245980596,0.9439030187782268,0.85325463190687,0.9196428571428572,0.6492602262837249,0.872656996018455,0.993069514474464,
40,0.9964527391273572,0.9732204165712978,0.7257019438444925,0.932460577209164,0.6744186046511628,0.8604508562806948,0.991829875793418,
45,0.9970387566735148,0.9742950968180276,0.8441137187559626,0.9208646795543282,0.6582653817642697,0.8789155267132207,0.9932743090144884,
50,0.9973284282968649,0.9724564362001124,0.8818817112664054,0.9256245812194888,0.8005066497783407,0.9155595613522424,0.994296042115514,
55,0.996946373157166,0.9732924195931356,0.8672566371681415,0.9255870979911348,0.8544973544973545,0.9235159764813864,0.9939374545832472,
60,0.9977373700059696,0.98037425832953,0.9166519823788548,0.9371697005284793,0.8456568557071069,0.935518033389988,0.9954129250250688,
65,0.9954015758458584,0.9610506229655404,0.8539184952978056,0.8631034482758622,0.8494699646643109,0.9045888214098756,0.9911557764035313,
70,0.998272753343244,0.9774590163934428,0.9161244944610516,0.9717594473791142,0.851063829787234,0.9429359082728171,0.9964440760025663,
75,0.9981681992128698,0.9653407769248662,0.8985119545226551,0.9651920954960378,0.8546384222059898,0.9363702896724838,0.995916013716222,
80,0.9967862669117744,0.9591292758773876,0.8640226628895185,0.9271721810853876,0.8908238446081714,0.927586846274448,0.9936694775370832,
85,0.9975813228595533,0.9654252362423568,0.9031373221326932,0.9418772216351236,0.8894878706199462,0.9395017946979346,0.995111012233113,
90,0.9965088799474762,0.9572914361584424,0.8573653067580194,0.9206260998425488,0.8791946308724831,0.922197270715794,0.9931840477801072,
95,0.9980252484909372,0.9770167777522408,0.8891800823661551,0.9319915254237288,0.683943661971831,0.8960314592009787,0.9949128915043448,
100,0.9980835202533316,0.9765096825942478,0.923850823937554,0.936890907370612,0.5215723873441995,0.8713814642999889,0.9949643623120672,
105,0.9970332854512516,0.97841561423651,0.9285462865188314,0.8843341458010192,0.7759303246239113,0.9128519313263046,0.9938098057000356,
110,0.9978958208526628,0.9733120437956204,0.913534468228552,0.9483469094393868,0.8349370836417468,0.9336052651915938,0.9955890119270402,
115,0.9981966180819534,0.9689067201604816,0.906382196064006,0.9781065680295912,0.8128186453022578,0.9328821495276578,0.9961695783071765,
120,0.9981923551618396,0.9711858569624612,0.9009643916913948,0.9741025897410258,0.8492773571920165,0.9387445101497476,0.996172391644178,
125,0.998445548879493,0.9718820861678004,0.9168154230631916,0.980991652418787,0.8444130127298444,0.9425095446518232,0.9966687512014636,
130,0.9977944041259172,0.9109639440765268,0.764417845484222,0.9828068772491004,0.6937394247038917,0.8699444991279316,0.993449402617354,
135,0.998130988993602,0.971945701357466,0.8729485524617371,0.9821714743589742,0.8214037526059763,0.9293200939555512,0.9959265927252954,
140,0.9981186549949628,0.9689748201438848,0.8833868833868833,0.9732861913180122,0.843710292249047,0.933495368418558,0.9958822291421772,
145,0.9984573750984742,0.9743938363924768,0.8961379827521558,0.9844155844155844,0.8516042780748664,0.9410018113467116,0.99659662130463,
150,0.9985819251520308,0.9724750028086732,0.933145672061928,0.9816098884534218,0.8882681564245811,0.9548161289801268,0.9970747920519992,
155,0.9986611662363272,0.9755041585963312,0.9289181692094314,0.9842195195497035,0.8882681564245811,0.9551142340032748,0.9971957128649352,
160,0.9985530986430768,0.97517811997242,0.9202832758307607,0.9860595727610068,0.8825174825174825,0.9525183099449496,0.9970232741309204,
165,0.996648957637267,0.9107551487414188,0.8490710885920466,0.983821339950372,0.8959608323133414,0.9272514734468892,0.9936369531958134,
170,0.9981872932226558,0.9695825932504442,0.9238243970154434,0.965464016978584,0.9200255918106206,0.9554167784555496,0.9963903865684388,
175,0.996466711791253,0.9408856405846948,0.8317441689892915,0.9578111546924328,0.9242329367564184,0.930228122562818,0.9933791477317634,
180,0.9986689208692426,0.9705914992786594,0.933237616654702,0.9845544554455444,0.9113233287858116,0.959675164206792,0.9972355854425146,
185,0.9985292636909704,0.9722653649877968,0.9378174811700823,0.9760297426866256,0.8970499698976521,0.9563383644866256,0.9969969916970256,
190,0.9983544061681736,0.9710675091453276,0.8890563194575248,0.9858317645893194,0.918460534898891,0.9525541068518476,0.9965712105337444,
195,0.998848606616058,0.9806437092054918,0.9396416768133588,0.9863068069061324,0.916051040967092,0.9642983681016266,0.9976469587116916,
200,0.9987372321976117,0.9795405189164476,0.9244948599787309,0.9886988698869889,0.890909090909091,0.956476114377774,0.9973620684376214,
