Trained Records Size,O,PERSON,LOCATION,DATE,ID,macro avg,weighted avg,confidence
464,0.9988007327806004,0.9787496150292576,0.9292591042277104,0.9888091822094692,0.9333333333333332,0.965790393516074,0.9974795689291986,0.9953174618864734
468,0.9990970380039392,0.9858024691358026,0.9506065857885616,0.989991421218187,0.9227467811158798,0.969648859052474,0.9980821975708382,0.9953174618864734
478,0.9991655510114256,0.9833484710868908,0.951505016722408,0.9900934050382112,0.9333333333333332,0.9714891554384538,0.9981460605672614,0.9955845653909988
481,0.9988716257269334,0.983030663888062,0.921278254091972,0.9912896881146388,0.9327902240325864,0.9654520911708384,0.9975498502081076,0.9955845653909988
491,0.9992232836353896,0.9881866509155344,0.9563086974275214,0.9914340978170766,0.9565217391304348,0.9783348937851912,0.998389923995454,0.9956835399396248
498,0.999255220109057,0.9828807556080283,0.94765625,0.992872807017544,0.9538461538461538,0.9753022373161568,0.9982622619099978,0.9956835399396248
508,0.9991868793467352,0.9872557349192864,0.9545804464973058,0.99326327135543,0.9310344827586208,0.9730641629754756,0.9982869751346062,0.9958021416776676
509,0.9991288008199524,0.987363100252738,0.9501332318233726,0.992855252712358,0.9295238095238096,0.971800839026446,0.9981724385997748,0.9958021416776676
519,0.9992132837869504,0.987027325420922,0.9497334348819496,0.9931593615404104,0.956204379562044,0.9770675570384552,0.9983131260654664,0.9958775519258114
524,0.9988927370208798,0.9864528614874206,0.9434108527131784,0.9828337176530876,0.9328358208955224,0.9688851979540176,0.9977184786369858,0.9958775519258114
535,0.9983078015623414,0.9828693790149892,0.9525877669200143,0.9422946367956552,0.939965694682676,0.9632050557951352,0.9965616931028044,0.995791884705614
539,0.998654039699766,0.9847634322373696,0.9575175471001108,0.9581224114127932,0.9492119089316988,0.9696538678763476,0.9972531869122008,0.995791884705614
549,0.9988582369766428,0.9823451910408432,0.9487813493465208,0.9726553672316384,0.9533333333333334,0.9711946955857956,0.99756086413799,0.9959429401444028
552,0.99915238274628,0.9834796076406814,0.9499304589707928,0.9939953810623556,0.9539473684210528,0.9761010397682328,0.9982186829482068,0.9959429401444028
563,0.9990774553142416,0.9814241486068112,0.9549356223175964,0.993906567366283,0.927433628318584,0.9713554843847032,0.9981131547660288,0.9960659678119396
567,0.9989377097638328,0.9857361181864494,0.943743607228094,0.9941599281221922,0.8683068017366137,0.9581768330074364,0.9977975195379248,0.9960659678119396
578,0.9992683276383576,0.9905189620758484,0.96070796460177,0.9915216421240518,0.9515859766277128,0.9787205746135482,0.9985094389383746,0.9961157465747008
582,0.998956689428665,0.985363433391218,0.9216198563030698,0.993115700644015,0.9597423510466988,0.9717596061627332,0.9977625548979336,0.9961157465747008
592,0.999208353187035,0.9876604146100691,0.9540512101017188,0.9929172200088536,0.9440789473684212,0.9755832290552195,0.9983413173559652,0.9961806561376148
595,0.9992399751264588,0.9874335427742872,0.9565217391304348,0.9930434782608696,0.9142011834319528,0.9700879837448004,0.9983430665814071,0.9961806561376148
606,0.9991455425804616,0.9891383055756698,0.9561671763506626,0.9943625325238508,0.8781869688385269,0.9634001051738345,0.9982117746921852,0.9960694179342164
609,0.99915066733281,0.9878946119154997,0.9414414414414416,0.994456289978678,0.9399707174231332,0.9725827456183124,0.9981825421880788,0.9960694179342164
619,0.9992875935474316,0.9886632026452528,0.9538866930171278,0.99429296131896,0.9589041095890408,0.9790069120235624,0.9985027428522673,0.9962768302656334
623,0.999241641299862,0.9896519285042332,0.9526003949967085,0.9934723099599916,0.9574468085106383,0.9784826166542868,0.998443448098682,0.9962768302656334
634,0.999157415274404,0.9898465171192444,0.9426229508196722,0.9926051130361292,0.9589041095890408,0.976627221167698,0.998252299725048,0.9962672722953962
639,0.9991757754492372,0.9890925968902298,0.9524421593830332,0.9935403209001876,0.9317851959361394,0.9732072097117654,0.998314623034412,0.9962672722953962
650,0.9985668293696126,0.986820809248555,0.9111188567445104,0.994781882696723,0.829981718464351,0.9442540193047504,0.9970795201879634,0.9962888951012072
654,0.998973899869155,0.982830626450116,0.929419525065963,0.9950041631973356,0.9233333333333332,0.9659123095831804,0.9978054248247764,0.9962888951012072
665,0.9990446816060268,0.9866000454235748,0.92979813196746,0.9950576606260296,0.9522292993630572,0.9725459637972296,0.9979821309905968,0.9962432104967254
671,0.9993144634568094,0.9870542811719284,0.9509221631759924,0.9956763434218656,0.9626168224299064,0.9791168147313004,0.9984982410493652,0.9962432104967254
682,0.999283214571826,0.9894366197183098,0.9559006211180124,0.9929933826391592,0.9657228017883756,0.9806673279671364,0.9985305234015605,0.9964296962063626
682,0.999283214571826,0.9894366197183098,0.9559006211180124,0.9929933826391592,0.9657228017883756,0.9806673279671364,0.9985305234015605,0.9964296962063626
698,0.9992648813785864,0.9879518072289156,0.9582324455205812,0.9918235405970716,0.96231884057971,0.9799183030609728,0.9984904096826632,0.9964296962063626
708,0.9990698431887154,0.9876279863481228,0.9362354383813613,0.9911012235817576,0.9590973201692524,0.9746263623338418,0.9980547402787592,0.9964653530801056
712,0.9992237888456272,0.9881002974925628,0.9466627805304576,0.9911764705882352,0.9526462395543176,0.97556191540224,0.9983054511594402,0.9964653530801056
722,0.9991592255055388,0.9899749373433584,0.9461005721168322,0.9907625430175692,0.961111111111111,0.977421677818882,0.9982777167646292,0.9965480828384352
727,0.9991605546466672,0.9895876718034152,0.9435215946843852,0.991137637909206,0.9615384615384616,0.976989184116427,0.9982539368735096,0.9965480828384352
737,0.9991316392787498,0.9717395855139208,0.9315068493150686,0.991251562221032,0.962962962962963,0.9713185198583468,0.99785877828915,0.99657621885839
740,0.9991362815722076,0.9773811994189666,0.9292817679558012,0.9911158493248045,0.9528936742934052,0.9699617545130368,0.9978954291206434,0.99657621885839
751,0.9992540129208418,0.9851736246586033,0.955467869222097,0.9897400820793432,0.9616908850726552,0.978265294790708,0.9983893755904496,0.9966429518238308
752,0.9991588020419214,0.9821150855365474,0.9503901895206244,0.9900888585099112,0.9606299212598424,0.9764765713737692,0.9982083309395752,0.9966429518238308
763,0.9984311105996864,0.9856514252917544,0.9558941459502808,0.9440856827846904,0.969465648854962,0.9707056026962746,0.9968868968489036,0.99664607706718
765,0.9986225006522782,0.9873466257668712,0.9543119762097864,0.955509488119917,0.967824967824968,0.9727231117147642,0.9972588824037832,0.99664607706718
775,0.9990071375776364,0.9858183211958604,0.9527920151065552,0.983908816627556,0.9405548216644648,0.9724162224344146,0.9979976457875872,0.9966724808628982
779,0.9991753982826294,0.986280487804878,0.9547900968783636,0.9885401096163428,0.9583858764186632,0.9774343938001752,0.9982987983977288,0.9966724808628982
790,0.9989589611528136,0.9884796978281396,0.9508108108108106,0.9747872169584068,0.9634146341463417,0.9752902641793024,0.997872313093628,0.9966805854187224
796,0.9990136607979484,0.9886621315192744,0.9548249131248328,0.9741614508104638,0.9655172413793104,0.976435879526366,0.9979615797614884,0.9966805854187224
807,0.9989739302272554,0.9876126126126126,0.9505539043501756,0.9769008662175168,0.961104140526976,0.9750290907869074,0.9979051553382068,0.9967568737563428
812,0.9992042268007753,0.985534473041518,0.951219512195122,0.9899983603869488,0.9548872180451128,0.9761687580938953,0.9983002192413256,0.9967568737563428
822,0.9990082928162876,0.9838619922092376,0.9354033823121708,0.9917569096492646,0.948427672955975,0.971691649988587,0.9979490128927822,0.9967634691250902
828,0.9991280153898576,0.9862912189699888,0.9448979591836736,0.9884355926758754,0.9571603427172584,0.9751826257873308,0.9981566189525672,0.9967634691250902
839,0.9991547671396636,0.9835706462212486,0.952885124404447,0.9915913057274316,0.9477611940298508,0.9749926075045282,0.998251281365366,0.9968564441145225
840,0.9991626598977288,0.983391129768206,0.952885124404447,0.9915913057274316,0.9503722084367244,0.9754804856469076,0.9982618208649408,0.9968564441145225
851,0.9990753172393256,0.9843579483448528,0.96,0.993006993006993,0.87248322147651,0.9617846960135364,0.9981215675198568,0.9968641404996456
855,0.9991088472099168,0.9851121076233184,0.9619675456389452,0.9890041815084404,0.9125475285171102,0.9695480420995464,0.9982013702274178,0.9968641404996456
866,0.9991271788250484,0.986320838514834,0.9618633222421294,0.9853145772144072,0.9209535759096612,0.970715898541216,0.9981949727834086,0.996911568094837
873,0.9992123917038592,0.9848270995059986,0.9600397120873666,0.9913419913419912,0.9217391304347824,0.9714320650147996,0.9983311717584608,0.996911568094837
883,0.9989627529399234,0.9681335356600912,0.9562007874015748,0.9915786250191396,0.9204406364749084,0.9670632674991276,0.9978223809109256,0.99689613877004
887,0.9992832626690894,0.990204502491837,0.9614345369688038,0.9913175932977912,0.9415971394517284,0.97676740697585,0.9985308143700884,0.99689613877004
898,0.9991776419196404,0.987035141589901,0.9569814948329728,0.9884204275534444,0.9432624113475176,0.9749754234486953,0.9982952723437932,0.9969493605974188
905,0.999220713485666,0.9891845493562232,0.956845238095238,0.9915216421240518,0.9392133492252682,0.9751970984572894,0.9984066787082284,0.9969493605974188
915,0.9992986669750892,0.9847125290794284,0.9643196955280684,0.9922931510833212,0.941860465116279,0.9764969015564372,0.9985099299560612,0.9970121633334806
917,0.9993310610645684,0.9875353166029583,0.9639359923572964,0.9923043415129956,0.9417249417249416,0.976966330652552,0.9985778385142356,0.9970121633334806
927,0.9991273423807752,0.989652870493992,0.9573550551030188,0.9849389030974708,0.9501738122827346,0.9762495966715984,0.9982463616940904,0.99702850442016
931,0.9991203650001932,0.9889054479218412,0.9562514941429596,0.9858316803627092,0.9493087557603686,0.9758835486376144,0.9982317558181916,0.99702850442016
941,0.9991150047770962,0.990181876710124,0.9621421975992612,0.9792711014767648,0.9471413160733548,0.9755702993273202,0.9981941789573436,0.997047699963005
941,0.9991150047770962,0.990181876710124,0.9621421975992612,0.9792711014767648,0.9471413160733548,0.9755702993273202,0.9981941789573436,0.997047699963005
956,0.999274625087775,0.9908492534917324,0.9628955155929888,0.9892414544464116,0.9417040358744394,0.9767929768986694,0.9985194810970884,0.997047699963005
967,0.9990933651226468,0.9901331245105716,0.9432066404543468,0.9885798737068386,0.9488574537540806,0.9739740915096968,0.9981446420438744,0.997080561353484
970,0.999158519815832,0.9907653779934262,0.9564050972501678,0.9858212948100588,0.947027027027027,0.9758354633793024,0.9982964386914362,0.997080561353484
981,0.9992920032676772,0.9885271317829456,0.9619329838158196,0.9892933618843682,0.9510337323177366,0.9780158426137092,0.9985149766985436,0.9971296082094095
986,0.9992664964938532,0.9861325115562404,0.9617906398372146,0.9877659574468084,0.9503239740820734,0.977055915883238,0.998429406177024,0.9971296082094095
997,0.9993386901641772,0.9902468759524536,0.9605146406388642,0.9926101873845344,0.9567053854276664,0.979883155913539,0.9986366367790754,0.9971690273217232
997,0.9993358531198356,0.9900030293850348,0.9602297834732656,0.992619926199262,0.9567966280295048,0.9797970440413803,0.9986271809266414,0.9971690273217232
1012,0.9994094514022248,0.9909255898366606,0.9630776033606014,0.9945011783189316,0.9637305699481866,0.982328878573321,0.998786702713642,0.9971690273217232
1023,0.9974149878569596,0.9895115373089602,0.9205122992478144,0.9116842981100678,0.9623015873015872,0.956284941965078,0.9951220174992356,0.9969793794837624
1029,0.9991984575724095,0.9919927481492672,0.961555264307558,0.9852515143534368,0.940563086548488,0.975712214186232,0.9983913681777372,0.9969793794837624
1040,0.9989525480407444,0.9895052473763118,0.9606197546804388,0.9890223427612036,0.8433530906011855,0.9562905966919768,0.9979702286167031,0.9970397385729732
1046,0.9992799554647082,0.9911795485124832,0.9607064017660044,0.9933946380002592,0.911131898971001,0.9711384885428912,0.9985203021193836,0.9970397385729732
1057,0.9993165021090488,0.9901989901989904,0.9605954465849388,0.9946098562628336,0.9416419386745796,0.9772725467660782,0.998627174569592,0.9971912766027218
1060,0.9991610898610808,0.9889364213010768,0.9534426229508196,0.9910850738665308,0.9291949563530552,0.9723640328665126,0.998307296826016,0.9971912766027218
