Trained Records Size,O,PERSON,LOCATION,DATE,ID,macro avg,weighted avg,confidence
871,0.9991009078356294,0.980459376071306,0.9434538970962812,0.991111554978528,0.9426433915211968,0.9713538255005882,0.9980624800074588,0.996253414163614
891,0.998139919055092,0.9786509198273904,0.8493232188011304,0.9891184985524608,0.9476439790575916,0.9525753070587332,0.996228812999442,0.996176242280421
911,0.998842325375832,0.9774301675977654,0.9212584106201128,0.9897685507102416,0.9460526315789474,0.9666704171765798,0.997554542760314,0.996176242280421
931,0.9990776445119848,0.983073798239675,0.9423889170467984,0.9879638916750252,0.9331683168316832,0.9691345136610332,0.9979938258744157,0.9963824991460404
951,0.9988263666391004,0.9828350574059338,0.9134646432030996,0.989008812753738,0.9520682862770848,0.9672406332557912,0.9975456066986348,0.9963824991460404
971,0.9990084095450068,0.9842788790157212,0.9496084439904664,0.9817859604213842,0.9512516469038208,0.97318666797528,0.9979565390652184,0.996459547867941
991,0.9988178207341384,0.9857712009106432,0.9485243651338366,0.9710144927536232,0.950863213811421,0.9709982186687324,0.9976123824475364,0.996459547867941
1011,0.9991159229533452,0.9853091902972326,0.9526140933729674,0.9884238646482636,0.9550488599348534,0.9761023862413324,0.9982166024354456,0.9963449021056754
1031,0.998811410459588,0.9862767154105738,0.952901023890785,0.9683966367062916,0.9432035737077218,0.969917872034992,0.9975933673284209,0.9963449021056754
1051,0.9992627229768178,0.9843981323311696,0.9553679131483716,0.993019545273235,0.960052390307793,0.9784201408074772,0.998455247066217,0.9964122097588932
1059,0.9991933049257892,0.9852239145260288,0.9474764756201882,0.992731255600916,0.9506726457399104,0.9750595192825664,0.9983001290504534,0.9964122097588932
