Trained Records Size,O,PERSON,LOCATION,DATE,ID,macro avg,weighted avg,confidence
11,0.9817047817047816,0.0,0.3529411764705882,0.0,0.0,0.266929191635074,0.9472863646311492,0.9620304630301624
15,0.9844992050874404,0.9180327868852458,0.6923076923076924,0.0,0.0,0.5189679368560757,0.959512618887379,0.948672658036874
26,0.9887843238365348,0.9517241379310344,0.7167630057803468,0.8026315789473685,0.0,0.6919806092990569,0.9739845407104936,0.9598647409188892
41,0.992908741467294,0.948948948948949,0.7988826815642457,0.8530259365994235,0.5882352941176471,0.8364003205395119,0.9836132263657086,0.982426964892273
41,0.9930827649591256,0.934782608695652,0.7876106194690266,0.8778467908902692,0.5405405405405406,0.8267726649109228,0.9835123209444738,0.9835393983721784
52,0.9939409677140136,0.9613899613899616,0.8155844155844156,0.8622540250447227,0.7692307692307692,0.8804800277927765,0.9862342971569824,0.9841585510049552
53,0.9945393832252996,0.9655172413793104,0.8396226415094341,0.8749999999999999,0.811764705882353,0.8972887943992793,0.9880158281982496,0.9868900828756074
64,0.992276849385108,0.9633802816901408,0.8408759124087591,0.8298755186721992,0.8101265822784811,0.8873070288869377,0.9851302018175464,0.9874704113268206
66,0.9890326358941596,0.9583333333333331,0.8054421768707483,0.7576036866359447,0.813953488372093,0.8648730642212558,0.9799386507106276,0.98630898536222
77,0.9953062136790344,0.9634002361275088,0.8854314002828855,0.912280701754386,0.8530805687203793,0.9218998241128388,0.990752541927976,0.9874522872027622
78,0.9947834473084342,0.9614035087719298,0.8653555219364599,0.902902902902903,0.7794871794871795,0.9007865120813812,0.9894220363014028,0.9907049900873296
88,0.9931326683732016,0.9520225776105364,0.8688046647230321,0.8411214953271028,0.7655786350148368,0.8841320082097418,0.9865353807850096,0.9898517370268796
91,0.9952429613446562,0.9530075187969924,0.862708719851577,0.9110922946655376,0.8664259927797834,0.9176954974877092,0.9901744857923476,0.9905112970835844
101,0.9959838067086492,0.95616211745244,0.8938775510204081,0.9170653907496014,0.8762541806020067,0.9278686093066212,0.9917209765148656,0.9905178602868492
106,0.996042110660663,0.9635284139100933,0.869098712446352,0.9469320066334992,0.8421052631578947,0.9235413013617004,0.9918903185253584,0.990968046616122
117,0.9963569579093152,0.954248366013072,0.8936936936936937,0.9462365591397848,0.8571428571428572,0.9295356867797446,0.9924981602565088,0.9909240658941384
120,0.9963598543941756,0.954828660436137,0.9028156221616712,0.940652818991098,0.8338983050847456,0.9257110522135654,0.9924620378954224,0.9915226948030768
130,0.9912508361204014,0.9486823855755894,0.9023972602739726,0.7547568710359408,0.860215053763441,0.8914604813538691,0.9843772910925876,0.990341959354896
134,0.9974566167704332,0.9660056657223796,0.9187279151943464,0.9550072568940492,0.8342245989304814,0.9342844107023378,0.9942680797443468,0.9907972131353524
145,0.9947603595935954,0.9660056657223796,0.9130434782608696,0.8493475682087782,0.8771929824561402,0.9200700108483526,0.989930083306736,0.9907558342964649
152,0.9966483890436992,0.9626497533474278,0.9140425531914892,0.9271028037383175,0.8833333333333333,0.9367553665308536,0.9931095553326706,0.991786769942092
162,0.9959926055507996,0.9670477471418965,0.8952676493405741,0.9217809867629362,0.8876712328767123,0.9335520443345836,0.9922470941943528,0.991522944732015
166,0.9964966724449348,0.9665327978580992,0.8894736842105262,0.9524984577421344,0.8333333333333334,0.9276669891178057,0.9929831118422175,0.991907273866902
176,0.9960675809631704,0.9373576309794988,0.9124293785310734,0.9297052154195012,0.900726392251816,0.935257239629012,0.9923555718631905,0.9910758266947868
187,0.9967786470317532,0.9488536155202822,0.8557692307692308,0.9886363636363638,0.8346055979643765,0.9249286909844012,0.993326158122648,0.9913921315260604
