Trained Records Size,O,PERSON,LOCATION,DATE,ID,macro avg,weighted avg,confidence
20,0.9957025478692074,0.934464664508206,0.777055875255244,0.8985171942370386,0.0,0.7211480563739392,0.9888613011598764,0.9709069601050684
40,0.9958776156842036,0.9552547039926572,0.7731140920236549,0.9564005574357954,0.0,0.7361293938272622,0.9902051199466784,0.986085755727804
60,0.997751446733997,0.977267508610792,0.8998746193802615,0.9449781659388646,0.0,0.763974348132783,0.9932959797353128,0.9832230317573094
80,0.9975073451658828,0.9374932527258988,0.8310590044205266,0.9422462997001064,0.7513888888888888,0.8919389581802607,0.9936546348474548,0.9862923325014136
100,0.9978613064663736,0.9765077930878698,0.8979812545061284,0.9518518518518518,0.8124525436598329,0.9273309499144112,0.995458401836366,0.9867070246002688
120,0.9967536975451076,0.9820332044575848,0.9113242470132928,0.8841430859583557,0.8905712319339298,0.932965093381654,0.9937094803889914,0.9890595336445372
140,0.9978635968450522,0.9807430901676484,0.911744738628649,0.9582686335403726,0.7477840451248993,0.9192808208613245,0.9955916350588238,0.9889628437799428
160,0.9983765832433724,0.9818429414434864,0.8939310090389228,0.9802862003402384,0.905712319339298,0.9520298106810636,0.9966689915101437,0.9889008135888684
180,0.9984864173267294,0.976321400516216,0.9203539823008848,0.9790919952210276,0.8778089887640449,0.9504125568257804,0.9968536720591772,0.990252375047988
200,0.9983664282862016,0.9486260454002388,0.9287680660701996,0.9829111379171692,0.8868587491215741,0.9491060853590768,0.9965112938112268,0.9908722851890176
220,0.9978061217767118,0.9791666666666669,0.866954400450366,0.9855884707766212,0.631765749778172,0.8922562818897075,0.9952542701107764,0.9903527815729536
240,0.9985593322430684,0.9483486735246346,0.9333568406205924,0.9850953895071544,0.9177897574123988,0.9566299986615696,0.9968445849341092,0.9907946294145537
260,0.9989181237362992,0.9797922137230276,0.9358361774744028,0.9887820512820512,0.9202453987730062,0.9647147929977574,0.9977161818266272,0.9907940531733898
280,0.99834721114584,0.9803437043693136,0.9117076326002588,0.970747562296858,0.9331602855288774,0.9588612791882296,0.9966986536134996,0.9908718277396364
300,0.9987877468419568,0.9808727522620548,0.9384353741496598,0.9858706467661692,0.9105914718019256,0.9629115983643534,0.9975604956699884,0.9904243893656628
320,0.9958433358545168,0.97911886186324,0.9367562053723224,0.7672603073920469,0.9019337016574588,0.9161824824279168,0.9911978666039374,0.9913961036912688
340,0.9986904648025308,0.9802336028751124,0.9437854564208356,0.9868173258003766,0.7956656346749226,0.9410384969147556,0.9972432071710958,0.9920970447749002
360,0.998988503926354,0.9827760891590678,0.937542201215395,0.9900714853057982,0.937830687830688,0.9694417934874606,0.9979044272693262,0.991495483777646
380,0.9986017767987284,0.9831157136425032,0.9337528404125152,0.98529119459352,0.7808326787117047,0.9363188408317944,0.9970457066691124,0.9919537826618644
400,0.9986023309884836,0.9749359474211876,0.92115482019247,0.9868289762522452,0.9336905559276624,0.9630425261564096,0.9972117986132668,0.9916728790621588
420,0.9984551549301354,0.9372733091529762,0.9144927536231884,0.989884966283221,0.9346153846153846,0.9549443137209812,0.9965329351095806,0.9921085781027232
440,0.9984110877366662,0.9640731761075602,0.9208071900966592,0.9880797355504356,0.8616487455197134,0.9466039870022068,0.9967179286120258,0.9923177094014992
460,0.9989112468203458,0.9791619479048695,0.936665525504964,0.9893436908674436,0.945142101784534,0.9698449025764312,0.997777898289687,0.9924544307138712
480,0.9989324260329644,0.9695560721797852,0.9393408134642356,0.9890808020647212,0.9514687100893998,0.9696757647662212,0.9976995775321528,0.9924483480201208
500,0.9990169234321908,0.980191256830601,0.942512908777969,0.9916234543278818,0.9520103761348898,0.9730709839007065,0.998000485745968,0.9930256017487258
520,0.9988969151548028,0.971725331794576,0.9325997248968364,0.986444422130736,0.9407850964737192,0.966090298090134,0.997565826217338,0.9932091968206628
540,0.998848921812437,0.9749747503086073,0.941985540469053,0.9910358565737052,0.8854314002828855,0.9584552938893376,0.9975903075116952,0.993153213147931
560,0.998911792541492,0.9767336796927942,0.9315561959654176,0.9906056366180293,0.937748344370861,0.9671111298377189,0.9976994298101396,0.9933671825855396
580,0.9982997456208564,0.97101774882049,0.8944988696307461,0.9894779035975548,0.7766377269139699,0.9259863989167234,0.996281430766786,0.9931942631732874
600,0.99850387213709,0.9716385348490068,0.9105058365758756,0.9879590608067428,0.8925619834710744,0.952233857567958,0.9968910665837112,0.9930889764252638
620,0.9989103359824862,0.9771428571428572,0.9418064976794002,0.9908018396320736,0.917180013689254,0.9651683088252142,0.9977513572041614,0.9929248222490632
640,0.9989163476462312,0.9793322734499206,0.93767217630854,0.991351028929317,0.9209809264305178,0.9656505505529054,0.9977676434732918,0.9930036548253852
660,0.9988753372339232,0.979242700729927,0.9420567252479556,0.9912750347015664,0.8964059196617338,0.9615711435150212,0.9977065288379716,0.9933614264101654
